,Bedrooms,Property Category,Price(Float),District,Source,Price_per_Bed,district_tier,District Tier
4152,2.0,Apartment,6000000.0,Katampe,Property Pro NG,3000000.0,Luxury,Luxury
4153,4.0,Duplex,16000000.0,Wuye,Property Pro NG,4000000.0,Luxury,Luxury
4154,2.0,Apartment,3500000.0,Durumi,Property Pro NG,1750000.0,Budget,Budget
4155,2.0,Apartment,4000000.0,Wuse,Property Pro NG,2000000.0,Luxury,Luxury
4158,2.0,Apartment,5000000.0,Garki,Property Pro NG,2500000.0,Mid-Range,Mid-Range
4159,2.0,Apartment,4000000.0,Lugbe,Property Pro NG,2000000.0,Budget,Budget
4162,2.0,Apartment,6000000.0,Wuye,Property Pro NG,3000000.0,Luxury,Luxury
4163,2.0,Apartment,4500000.0,Wuse,Property Pro NG,2250000.0,Luxury,Luxury
4165,1.0,Apartment,2500000.0,Apo,Property Pro NG,2500000.0,Mid-Range,Mid-Range
4166,3.0,Apartment,3000000.0,Apo,Property Pro NG,1000000.0,Mid-Range,Mid-Range
4167,2.0,Apartment,4000000.0,Durumi,Property Pro NG,2000000.0,Budget,Budget
4168,6.0,Apartment,350000.0,Lugbe,Property Pro NG,58333.333333333336,Budget,Budget
4169,2.0,Apartment,4500000.0,Gwarinpa,Property Pro NG,2250000.0,Budget,Budget
4170,4.0,Duplex,15000000.0,Wuse,Property Pro NG,3750000.0,Luxury,Luxury
4172,3.0,Apartment,5000000.0,Life Camp,Property Pro NG,1666666.6666666667,Budget,Budget
4173,3.0,Apartment,5500000.0,Wuse,Property Pro NG,1833333.3333333333,Luxury,Luxury
4174,2.0,Bungalow,4000000.0,Apo,Property Pro NG,2000000.0,Mid-Range,Mid-Range
4175,3.0,Apartment,3500000.0,Lokogoma,Property Pro NG,1166666.6666666667,Budget,Budget
4176,3.0,Apartment,2000000.0,Lugbe,Property Pro NG,666666.6666666666,Budget,Budget
4177,5.0,Duplex,6000000.0,Lugbe,Property Pro NG,1200000.0,Budget,Budget
4178,3.0,Duplex,7000000.0,Mabushi,Property Pro NG,2333333.3333333335,Luxury,Luxury
4179,3.0,Apartment,8000000.0,Wuye,Property Pro NG,2666666.6666666665,Luxury,Luxury
4180,5.0,Duplex,13000000.0,Life Camp,Property Pro NG,2600000.0,Budget,Budget
4181,4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG,3000000.0,Budget,Budget
4183,4.0,Duplex,5500000.0,Lugbe,Property Pro NG,1375000.0,Budget,Budget
4184,4.0,Duplex,12000000.0,Mabushi,Property Pro NG,3000000.0,Luxury,Luxury
4186,4.0,Duplex,15000000.0,Wuse,Property Pro NG,3750000.0,Luxury,Luxury
4187,3.0,Apartment,6000000.0,Kaura,Property Pro NG,2000000.0,Budget,Budget
4188,1.0,Apartment,3000000.0,Life Camp,Property Pro NG,3000000.0,Budget,Budget
4190,2.0,Apartment,2500000.0,Apo,Property Pro NG,1250000.0,Mid-Range,Mid-Range
4192,3.0,Bungalow,4500000.0,Lokogoma,Property Pro NG,1500000.0,Budget,Budget
4193,1.0,Apartment,2500000.0,Garki,Property Pro NG,2500000.0,Mid-Range,Mid-Range
4194,2.0,Apartment,5500000.0,Jahi,Property Pro NG,2750000.0,Mid-Range,Mid-Range
4195,2.0,Apartment,4500000.0,Durumi,Property Pro NG,2250000.0,Budget,Budget
4196,2.0,Apartment,2300000.0,Lugbe,Property Pro NG,1150000.0,Budget,Budget
4198,2.0,Apartment,5000000.0,Life Camp,Property Pro NG,2500000.0,Budget,Budget
4199,2.0,Apartment,3500000.0,Lokogoma,Property Pro NG,1750000.0,Budget,Budget
4200,4.0,Duplex,17000000.0,Guzape,Property Pro NG,4250000.0,Luxury,Luxury
4201,2.0,Apartment,6000000.0,Wuse,Property Pro NG,3000000.0,Luxury,Luxury
4202,4.0,Duplex,35000000.0,Wuse,Property Pro NG,8750000.0,Luxury,Luxury
4203,5.0,Duplex,35000000.0,Asokoro,Property Pro NG,7000000.0,Luxury,Luxury
4204,4.0,Duplex,15000000.0,Mabushi,Property Pro NG,3750000.0,Luxury,Luxury
4205,2.0,Apartment,8000000.0,Guzape,Property Pro NG,4000000.0,Luxury,Luxury
4207,3.0,Apartment,5500000.0,Kaura,Property Pro NG,1833333.3333333333,Budget,Budget
4208,4.0,Duplex,35000000.0,Wuse,Property Pro NG,8750000.0,Luxury,Luxury
4209,3.0,Duplex,25000000.0,Mabushi,Property Pro NG,8333333.333333333,Luxury,Luxury
4211,4.0,Duplex,9000000.0,Idu,Property Pro NG,2250000.0,Budget,Budget
4212,3.0,Apartment,8000000.0,Mabushi,Property Pro NG,2666666.6666666665,Luxury,Luxury
4213,4.0,Duplex,25000000.0,Maitama,Property Pro NG,6250000.0,Luxury,Luxury
4214,2.0,Apartment,4500000.0,Kaura,Property Pro NG,2250000.0,Budget,Budget
4216,2.0,Apartment,4000000.0,Kaura,Property Pro NG,2000000.0,Budget,Budget
4217,3.0,Apartment,10000000.0,Katampe,Property Pro NG,3333333.3333333335,Luxury,Luxury
4218,4.0,Duplex,25000000.0,Katampe,Property Pro NG,6250000.0,Luxury,Luxury
4219,4.0,Duplex,11000000.0,Apo,Property Pro NG,2750000.0,Mid-Range,Mid-Range
4220,3.0,Apartment,5000000.0,Wuse,Property Pro NG,1666666.6666666667,Luxury,Luxury
4221,3.0,Apartment,10000000.0,Jahi,Property Pro NG,3333333.3333333335,Mid-Range,Mid-Range
4222,4.0,Duplex,20000000.0,Wuse,Property Pro NG,5000000.0,Luxury,Luxury
4223,4.0,Duplex,15000000.0,Mabushi,Property Pro NG,3750000.0,Luxury,Luxury
4224,4.0,Apartment,50000000.0,Wuse,Property Pro NG,12500000.0,Luxury,Luxury
4226,5.0,Duplex,25000000.0,Apo,Property Pro NG,5000000.0,Mid-Range,Mid-Range
4227,4.0,Apartment,12000000.0,Guzape,Property Pro NG,3000000.0,Luxury,Luxury
4228,4.0,Duplex,15000000.0,Katampe,Property Pro NG,3750000.0,Luxury,Luxury
4229,4.0,Duplex,20000000.0,Katampe,Property Pro NG,5000000.0,Luxury,Luxury
4231,3.0,Apartment,6000000.0,Idu,Property Pro NG,2000000.0,Budget,Budget
4232,1.0,Apartment,3500000.0,Kado,Property Pro NG,3500000.0,Mid-Range,Mid-Range
4233,6.0,Apartment,12500000.0,Garki,Property Pro NG,2083333.3333333333,Mid-Range,Mid-Range
4234,3.0,Duplex,10000000.0,Life Camp,Property Pro NG,3333333.3333333335,Budget,Budget
4235,4.0,Duplex,25000000.0,Katampe,Property Pro NG,6250000.0,Luxury,Luxury
4236,4.0,Duplex,20000000.0,Katampe,Property Pro NG,5000000.0,Luxury,Luxury
4237,4.0,Duplex,13000000.0,Maitama,Property Pro NG,3250000.0,Luxury,Luxury
4238,6.0,Duplex,35000000.0,Katampe,Property Pro NG,5833333.333333333,Luxury,Luxury
4239,3.0,Apartment,10000000.0,Wuye,Property Pro NG,3333333.3333333335,Luxury,Luxury
4240,5.0,Duplex,25000000.0,Katampe,Property Pro NG,5000000.0,Luxury,Luxury
4241,6.0,Apartment,25000000.0,Katampe,Property Pro NG,4166666.6666666665,Luxury,Luxury
4242,3.0,Apartment,8000000.0,Jahi,Property Pro NG,2666666.6666666665,Mid-Range,Mid-Range
4243,4.0,Duplex,18000000.0,Katampe,Property Pro NG,4500000.0,Luxury,Luxury
4244,3.0,Apartment,15000000.0,Maitama,Property Pro NG,5000000.0,Luxury,Luxury
4245,2.0,Apartment,6500000.0,Maitama,Property Pro NG,3250000.0,Luxury,Luxury
4246,5.0,Duplex,35000000.0,Katampe,Property Pro NG,7000000.0,Luxury,Luxury
4247,4.0,Duplex,25000000.0,Katampe,Property Pro NG,6250000.0,Luxury,Luxury
4248,3.0,Duplex,8000000.0,Gwarinpa,Property Pro NG,2666666.6666666665,Budget,Budget
4249,2.0,Apartment,12000000.0,Jahi,Property Pro NG,6000000.0,Mid-Range,Mid-Range
4250,4.0,Duplex,25000000.0,Wuye,Property Pro NG,6250000.0,Luxury,Luxury
4251,3.0,Apartment,8000000.0,Kaura,Property Pro NG,2666666.6666666665,Budget,Budget
4252,4.0,Duplex,10000000.0,Mabushi,Property Pro NG,2500000.0,Luxury,Luxury
4253,4.0,Duplex,30000000.0,Maitama,Property Pro NG,7500000.0,Luxury,Luxury
4254,3.0,Apartment,15000000.0,Utako,Property Pro NG,5000000.0,Mid-Range,Mid-Range
4255,4.0,Duplex,25000000.0,Maitama,Property Pro NG,6250000.0,Luxury,Luxury
4256,2.0,Apartment,12000000.0,Wuye,Property Pro NG,6000000.0,Luxury,Luxury
4257,2.0,Apartment,8000000.0,Wuse,Property Pro NG,4000000.0,Luxury,Luxury
4258,2.0,Apartment,8000000.0,Maitama,Property Pro NG,4000000.0,Luxury,Luxury
4260,2.0,Apartment,2600000.0,Lugbe,Property Pro NG,1300000.0,Budget,Budget
4261,1.0,Apartment,4000000.0,Gwarinpa,Property Pro NG,4000000.0,Budget,Budget
4262,3.0,Bungalow,5000000.0,Lugbe,Property Pro NG,1666666.6666666667,Budget,Budget
4265,3.0,Apartment,18000000.0,Jabi,Property Pro NG,6000000.0,Luxury,Luxury
4266,1.0,Apartment,7500000.0,Jabi,Property Pro NG,7500000.0,Luxury,Luxury
4267,1.0,Apartment,3000000.0,Lokogoma,Property Pro NG,3000000.0,Budget,Budget
4269,4.0,Duplex,35000000.0,Gwarinpa,Property Pro NG,8750000.0,Budget,Budget
4270,5.0,Duplex,14000000.0,Apo,Property Pro NG,2800000.0,Mid-Range,Mid-Range
4271,3.0,Apartment,7000000.0,Life Camp,Property Pro NG,2333333.3333333335,Budget,Budget
4272,3.0,Apartment,9500000.0,Mabushi,Property Pro NG,3166666.6666666665,Luxury,Luxury
4274,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4275,4.0,Duplex,12000000.0,Apo,Property Pro NG,3000000.0,Mid-Range,Mid-Range
4277,1.0,Apartment,2000000.0,Gwarinpa,Property Pro NG,2000000.0,Budget,Budget
4278,5.0,Duplex,25000000.0,Guzape,Property Pro NG,5000000.0,Luxury,Luxury
4279,5.0,Duplex,15000000.0,Guzape,Property Pro NG,3000000.0,Luxury,Luxury
4282,1.0,Apartment,6000000.0,Maitama,Property Pro NG,6000000.0,Luxury,Luxury
4283,3.0,Apartment,12500000.0,Wuse,Property Pro NG,4166666.6666666665,Luxury,Luxury
4284,2.0,Duplex,15000000.0,Asokoro,Property Pro NG,7500000.0,Luxury,Luxury
4287,1.0,Apartment,4000000.0,Wuse,Property Pro NG,4000000.0,Luxury,Luxury
4288,3.0,Apartment,12000000.0,Wuse,Property Pro NG,4000000.0,Luxury,Luxury
4289,3.0,Apartment,12000000.0,Guzape,Property Pro NG,4000000.0,Luxury,Luxury
4290,3.0,Apartment,10000000.0,Asokoro,Property Pro NG,3333333.3333333335,Luxury,Luxury
4291,2.0,Apartment,6000000.0,Katampe,Property Pro NG,3000000.0,Luxury,Luxury
4292,1.0,Apartment,2500000.0,Gwarinpa,Property Pro NG,2500000.0,Budget,Budget
4293,2.0,Bungalow,9500000.0,Maitama,Property Pro NG,4750000.0,Luxury,Luxury
4294,3.0,Apartment,12500000.0,Maitama,Property Pro NG,4166666.6666666665,Luxury,Luxury
4295,4.0,Duplex,35000000.0,Maitama,Property Pro NG,8750000.0,Luxury,Luxury
4302,3.0,Apartment,9000000.0,Guzape,Property Pro NG,3000000.0,Luxury,Luxury
4303,2.0,Apartment,7000000.0,Guzape,Property Pro NG,3500000.0,Luxury,Luxury
4304,1.0,Apartment,4000000.0,Wuye,Property Pro NG,4000000.0,Luxury,Luxury
4305,3.0,Apartment,8000000.0,Katampe,Property Pro NG,2666666.6666666665,Luxury,Luxury
4306,4.0,Duplex,15000000.0,Life Camp,Property Pro NG,3750000.0,Budget,Budget
4307,5.0,Duplex,20000000.0,Guzape,Property Pro NG,4000000.0,Luxury,Luxury
4308,5.0,Duplex,30000000.0,Guzape,Property Pro NG,6000000.0,Luxury,Luxury
4309,4.0,Duplex,30000000.0,Maitama,Property Pro NG,7500000.0,Luxury,Luxury
4310,4.0,Duplex,18000000.0,Guzape,Property Pro NG,4500000.0,Luxury,Luxury
4311,4.0,Duplex,12000000.0,Guzape,Property Pro NG,3000000.0,Luxury,Luxury
4312,1.0,Apartment,5000000.0,Asokoro,Property Pro NG,5000000.0,Luxury,Luxury
4313,4.0,Duplex,12000000.0,Guzape,Property Pro NG,3000000.0,Luxury,Luxury
4314,4.0,Duplex,15000000.0,Mabushi,Property Pro NG,3750000.0,Luxury,Luxury
4315,3.0,Apartment,15000000.0,Guzape,Property Pro NG,5000000.0,Luxury,Luxury
4317,2.0,Apartment,4000000.0,Kaura,Property Pro NG,2000000.0,Budget,Budget
4318,2.0,Apartment,10000000.0,Asokoro,Property Pro NG,5000000.0,Luxury,Luxury
4319,2.0,Apartment,5000000.0,Life Camp,Property Pro NG,2500000.0,Budget,Budget
4321,3.0,Apartment,15000000.0,Maitama,Property Pro NG,5000000.0,Luxury,Luxury
4322,2.0,Apartment,7000000.0,Katampe,Property Pro NG,3500000.0,Luxury,Luxury
4325,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4326,3.0,Apartment,8000000.0,Jahi,Property Pro NG,2666666.6666666665,Mid-Range,Mid-Range
4328,1.0,Apartment,6500000.0,Asokoro,Property Pro NG,6500000.0,Luxury,Luxury
4329,2.0,Apartment,7000000.0,Guzape,Property Pro NG,3500000.0,Luxury,Luxury
4330,3.0,Apartment,8000000.0,Mabushi,Property Pro NG,2666666.6666666665,Luxury,Luxury
4331,1.0,Apartment,4500000.0,Wuye,Property Pro NG,4500000.0,Luxury,Luxury
4332,4.0,Duplex,20000000.0,Gwarinpa,Property Pro NG,5000000.0,Budget,Budget
4334,2.0,Apartment,7000000.0,Maitama,Property Pro NG,3500000.0,Luxury,Luxury
4336,6.0,Duplex,30000000.0,Asokoro,Property Pro NG,5000000.0,Luxury,Luxury
4339,1.0,Apartment,2500000.0,Gwarinpa,Property Pro NG,2500000.0,Budget,Budget
4341,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4342,5.0,Duplex,10000000.0,Guzape,Property Pro NG,2000000.0,Luxury,Luxury
4343,4.0,Duplex,8000000.0,Life Camp,Property Pro NG,2000000.0,Budget,Budget
4344,1.0,Apartment,2500000.0,Wuse,Property Pro NG,2500000.0,Luxury,Luxury
4345,3.0,Apartment,8000000.0,Guzape,Property Pro NG,2666666.6666666665,Luxury,Luxury
4347,3.0,Apartment,8500000.0,Mabushi,Property Pro NG,2833333.3333333335,Luxury,Luxury
4351,2.0,Apartment,6000000.0,Life Camp,Property Pro NG,3000000.0,Budget,Budget
4355,5.0,Duplex,30000000.0,Apo,Property Pro NG,6000000.0,Mid-Range,Mid-Range
4356,2.0,Apartment,7000000.0,Maitama,Property Pro NG,3500000.0,Luxury,Luxury
4357,4.0,Duplex,25000000.0,Maitama,Property Pro NG,6250000.0,Luxury,Luxury
4358,4.0,Duplex,30000000.0,Katampe,Property Pro NG,7500000.0,Luxury,Luxury
4359,3.0,Apartment,8000000.0,Jahi,Property Pro NG,2666666.6666666665,Mid-Range,Mid-Range
4360,3.0,Apartment,5000000.0,Katampe,Property Pro NG,1666666.6666666667,Luxury,Luxury
4361,5.0,Duplex,20000000.0,Katampe,Property Pro NG,4000000.0,Luxury,Luxury
4362,3.0,Apartment,7000000.0,Durumi,Property Pro NG,2333333.3333333335,Budget,Budget
4363,3.0,Apartment,19000000.0,Maitama,Property Pro NG,6333333.333333333,Luxury,Luxury
4365,4.0,Duplex,15000000.0,Life Camp,Property Pro NG,3750000.0,Budget,Budget
4366,4.0,Duplex,17000000.0,Guzape,Property Pro NG,4250000.0,Luxury,Luxury
4367,2.0,Apartment,15000000.0,Jabi,Property Pro NG,7500000.0,Luxury,Luxury
4368,3.0,Bungalow,6500000.0,Gwarinpa,Property Pro NG,2166666.6666666665,Budget,Budget
4369,2.0,Apartment,3800000.0,Durumi,Property Pro NG,1900000.0,Budget,Budget
4371,4.0,Duplex,15000000.0,Mabushi,Property Pro NG,3750000.0,Luxury,Luxury
4372,5.0,Duplex,20000000.0,Gwarinpa,Property Pro NG,4000000.0,Budget,Budget
4373,3.0,Apartment,19000000.0,Maitama,Property Pro NG,6333333.333333333,Luxury,Luxury
4374,3.0,Apartment,40000000.0,Wuse,Property Pro NG,13333333.333333334,Luxury,Luxury
4375,2.0,Apartment,20000000.0,Maitama,Property Pro NG,10000000.0,Luxury,Luxury
4376,3.0,Apartment,8000000.0,Kaura,Property Pro NG,2666666.6666666665,Budget,Budget
4378,3.0,Apartment,9000000.0,Durumi,Property Pro NG,3000000.0,Budget,Budget
4379,6.0,Duplex,25000000.0,Maitama,Property Pro NG,4166666.6666666665,Luxury,Luxury
4380,3.0,Apartment,8000000.0,Mabushi,Property Pro NG,2666666.6666666665,Luxury,Luxury
4381,4.0,Duplex,7000000.0,Life Camp,Property Pro NG,1750000.0,Budget,Budget
4382,2.0,Apartment,4500000.0,Life Camp,Property Pro NG,2250000.0,Budget,Budget
4383,2.0,Apartment,6000000.0,Life Camp,Property Pro NG,3000000.0,Budget,Budget
4384,4.0,Duplex,15000000.0,Life Camp,Property Pro NG,3750000.0,Budget,Budget
4385,2.0,Apartment,5000000.0,Jahi,Property Pro NG,2500000.0,Mid-Range,Mid-Range
4386,4.0,Duplex,18000000.0,Life Camp,Property Pro NG,4500000.0,Budget,Budget
4387,3.0,Duplex,6500000.0,Gwarinpa,Property Pro NG,2166666.6666666665,Budget,Budget
4388,4.0,Duplex,7000000.0,Life Camp,Property Pro NG,1750000.0,Budget,Budget
4389,3.0,Apartment,6000000.0,Life Camp,Property Pro NG,2000000.0,Budget,Budget
4390,2.0,Apartment,3500000.0,Idu,Property Pro NG,1750000.0,Budget,Budget
4392,4.0,Duplex,25000000.0,Wuse,Property Pro NG,6250000.0,Luxury,Luxury
4394,2.0,Apartment,12000000.0,Jahi,Property Pro NG,6000000.0,Mid-Range,Mid-Range
4395,3.0,Apartment,7000000.0,Gwarinpa,Property Pro NG,2333333.3333333335,Budget,Budget
4396,4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG,3000000.0,Budget,Budget
4398,2.0,Apartment,13000000.0,Katampe,Property Pro NG,6500000.0,Luxury,Luxury
4399,2.0,Apartment,3000000.0,Life Camp,Property Pro NG,1500000.0,Budget,Budget
4400,2.0,Apartment,4500000.0,Life Camp,Property Pro NG,2250000.0,Budget,Budget
4401,2.0,Apartment,2800000.0,Gwarinpa,Property Pro NG,1400000.0,Budget,Budget
4402,4.0,Duplex,30000000.0,Wuse,Property Pro NG,7500000.0,Luxury,Luxury
4403,4.0,Duplex,8000000.0,Life Camp,Property Pro NG,2000000.0,Budget,Budget
4404,4.0,Duplex,7000000.0,Life Camp,Property Pro NG,1750000.0,Budget,Budget
4405,4.0,Duplex,8500000.0,Life Camp,Property Pro NG,2125000.0,Budget,Budget
4406,4.0,Duplex,10000000.0,Life Camp,Property Pro NG,2500000.0,Budget,Budget
4407,4.0,Duplex,8000000.0,Gwarinpa,Property Pro NG,2000000.0,Budget,Budget
4408,3.0,Apartment,6000000.0,Jahi,Property Pro NG,2000000.0,Mid-Range,Mid-Range
4409,2.0,Apartment,4500000.0,Life Camp,Property Pro NG,2250000.0,Budget,Budget
4410,2.0,Apartment,3500000.0,Life Camp,Property Pro NG,1750000.0,Budget,Budget
4413,5.0,Duplex,7000000.0,Lugbe,Property Pro NG,1400000.0,Budget,Budget
4414,4.0,Duplex,6500000.0,Lugbe,Property Pro NG,1625000.0,Budget,Budget
4415,2.0,Apartment,2000000.0,Lugbe,Property Pro NG,1000000.0,Budget,Budget
4416,2.0,Apartment,4000000.0,Lugbe,Property Pro NG,2000000.0,Budget,Budget
4417,4.0,Duplex,18000000.0,Katampe,Property Pro NG,4500000.0,Luxury,Luxury
4418,4.0,Duplex,8000000.0,Lugbe,Property Pro NG,2000000.0,Budget,Budget
4421,4.0,Duplex,12000000.0,Lugbe,Property Pro NG,3000000.0,Budget,Budget
4423,2.0,Apartment,3000000.0,Lugbe,Property Pro NG,1500000.0,Budget,Budget
4424,2.0,Bungalow,2500000.0,Lugbe,Property Pro NG,1250000.0,Budget,Budget
4425,2.0,Apartment,6000000.0,Lugbe,Property Pro NG,3000000.0,Budget,Budget
4426,3.0,Apartment,6500000.0,Life Camp,Property Pro NG,2166666.6666666665,Budget,Budget
4427,4.0,Duplex,11000000.0,Kado,Property Pro NG,2750000.0,Mid-Range,Mid-Range
4428,3.0,Apartment,4500000.0,Lugbe,Property Pro NG,1500000.0,Budget,Budget
4429,2.0,Apartment,2500000.0,Lugbe,Property Pro NG,1250000.0,Budget,Budget
4430,1.0,Apartment,1500000.0,Lugbe,Property Pro NG,1500000.0,Budget,Budget
4432,2.0,Apartment,3500000.0,Lugbe,Property Pro NG,1750000.0,Budget,Budget
4433,2.0,Apartment,5000000.0,Lugbe,Property Pro NG,2500000.0,Budget,Budget
4434,2.0,Apartment,2500000.0,Lugbe,Property Pro NG,1250000.0,Budget,Budget
4435,2.0,Apartment,2800000.0,Lugbe,Property Pro NG,1400000.0,Budget,Budget
4436,2.0,Apartment,2500000.0,Lugbe,Property Pro NG,1250000.0,Budget,Budget
4437,3.0,Duplex,6000000.0,Lugbe,Property Pro NG,2000000.0,Budget,Budget
4439,4.0,Duplex,6000000.0,Lugbe,Property Pro NG,1500000.0,Budget,Budget
4440,3.0,Apartment,4000000.0,Lugbe,Property Pro NG,1333333.3333333333,Budget,Budget
4441,3.0,Apartment,3500000.0,Lugbe,Property Pro NG,1166666.6666666667,Budget,Budget
4442,2.0,Apartment,3500000.0,Lugbe,Property Pro NG,1750000.0,Budget,Budget
4443,4.0,Duplex,6500000.0,Apo,Property Pro NG,1625000.0,Mid-Range,Mid-Range
4444,1.0,Apartment,2500000.0,Kaura,Property Pro NG,2500000.0,Budget,Budget
4446,4.0,Duplex,16000000.0,Guzape,Property Pro NG,4000000.0,Luxury,Luxury
4447,4.0,Duplex,10000000.0,Guzape,Property Pro NG,2500000.0,Luxury,Luxury
4448,4.0,Duplex,27099400.0,Guzape,Property Pro NG,6774850.0,Luxury,Luxury
4449,4.0,Duplex,13000000.0,Guzape,Property Pro NG,3250000.0,Luxury,Luxury
4450,3.0,Duplex,15000000.0,Asokoro,Property Pro NG,5000000.0,Luxury,Luxury
4451,4.0,Duplex,17000000.0,Asokoro,Property Pro NG,4250000.0,Luxury,Luxury
4452,4.0,Duplex,19000000.0,Asokoro,Property Pro NG,4750000.0,Luxury,Luxury
4453,2.0,Apartment,28000000.0,Garki,Property Pro NG,14000000.0,Mid-Range,Mid-Range
4454,3.0,Apartment,33874250.0,Maitama,Property Pro NG,11291416.666666666,Luxury,Luxury
4456,5.0,Duplex,25000000.0,Guzape,Property Pro NG,5000000.0,Luxury,Luxury
4457,4.0,Duplex,50000000.0,Asokoro,Property Pro NG,12500000.0,Luxury,Luxury
4459,4.0,Duplex,25000000.0,Asokoro,Property Pro NG,6250000.0,Luxury,Luxury
4461,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4462,4.0,Duplex,25000000.0,Guzape,Property Pro NG,6250000.0,Luxury,Luxury
4464,3.0,Apartment,40649100.0,Asokoro,Property Pro NG,13549700.0,Luxury,Luxury
4466,2.0,Apartment,36584190.0,Jabi,Property Pro NG,18292095.0,Luxury,Luxury
4467,4.0,Duplex,11500000.0,Life Camp,Property Pro NG,2875000.0,Budget,Budget
4468,4.0,Duplex,25000000.0,Guzape,Property Pro NG,6250000.0,Luxury,Luxury
4470,4.0,Duplex,25000000.0,Asokoro,Property Pro NG,6250000.0,Luxury,Luxury
4472,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4473,4.0,Duplex,17000000.0,Guzape,Property Pro NG,4250000.0,Luxury,Luxury
4474,4.0,Duplex,15000000.0,Asokoro,Property Pro NG,3750000.0,Luxury,Luxury
4475,4.0,Duplex,13000000.0,Guzape,Property Pro NG,3250000.0,Luxury,Luxury
4476,5.0,Duplex,36584190.0,Guzape,Property Pro NG,7316838.0,Luxury,Luxury
4477,4.0,Duplex,40649100.0,Wuse,Property Pro NG,10162275.0,Luxury,Luxury
4478,4.0,Duplex,12000000.0,Guzape,Property Pro NG,3000000.0,Luxury,Luxury
4479,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4480,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4482,4.0,Duplex,14000000.0,Guzape,Property Pro NG,3500000.0,Luxury,Luxury
4483,4.0,Duplex,20000000.0,Katampe,Property Pro NG,5000000.0,Luxury,Luxury
4490,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4491,2.0,Apartment,6500000.0,Wuye,Property Pro NG,3250000.0,Luxury,Luxury
4496,4.0,Duplex,10000000.0,Mabushi,Property Pro NG,2500000.0,Luxury,Luxury
4499,4.0,Duplex,26000000.0,Jahi,Property Pro NG,6500000.0,Mid-Range,Mid-Range
4500,4.0,Duplex,26000000.0,Jahi,Property Pro NG,6500000.0,Mid-Range,Mid-Range
4501,2.0,Apartment,13000000.0,Jahi,Property Pro NG,6500000.0,Mid-Range,Mid-Range
4509,4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG,3000000.0,Budget,Budget
4510,4.0,Apartment,10000000.0,Guzape,Property Pro NG,2500000.0,Luxury,Luxury
4515,3.0,Apartment,4500000.0,Kaura,Property Pro NG,1500000.0,Budget,Budget
4516,4.0,Duplex,7000000.0,Lokogoma,Property Pro NG,1750000.0,Budget,Budget
4517,4.0,Duplex,12000000.0,Guzape,Property Pro NG,3000000.0,Luxury,Luxury
4518,4.0,Duplex,22000000.0,Katampe,Property Pro NG,5500000.0,Luxury,Luxury
4519,4.0,Duplex,9000000.0,Lugbe,Property Pro NG,2250000.0,Budget,Budget
4520,4.0,Duplex,13000000.0,Mabushi,Property Pro NG,3250000.0,Luxury,Luxury
4522,4.0,Duplex,25000000.0,Maitama,Property Pro NG,6250000.0,Luxury,Luxury
4523,3.0,Apartment,10000000.0,Mabushi,Property Pro NG,3333333.3333333335,Luxury,Luxury
4525,2.0,Duplex,15000000.0,Asokoro,Property Pro NG,7500000.0,Luxury,Luxury
4526,3.0,Apartment,9000000.0,Guzape,Property Pro NG,3000000.0,Luxury,Luxury
4527,4.0,Duplex,30000000.0,Jabi,Property Pro NG,7500000.0,Luxury,Luxury
4528,4.0,Duplex,40000000.0,Guzape,Property Pro NG,10000000.0,Luxury,Luxury
4529,2.0,Apartment,25000000.0,Maitama,Property Pro NG,12500000.0,Luxury,Luxury
4530,2.0,Apartment,10000000.0,Mabushi,Property Pro NG,5000000.0,Luxury,Luxury
4531,2.0,Apartment,12000000.0,Maitama,Property Pro NG,6000000.0,Luxury,Luxury
4533,4.0,Duplex,30000000.0,Wuse,Property Pro NG,7500000.0,Luxury,Luxury
4535,4.0,Duplex,18000000.0,Katampe,Property Pro NG,4500000.0,Luxury,Luxury
