,index,Bedrooms,Property Category,District,Price(Float),Price_Per_Bed,effective_bedrooms,price_per_bedroom,district_tier,property_type_code
3335,3335,1,Apartment,Lugbe,1300000.0,1300000.0,1,1300000.0,Budget,0
3336,3336,5,Duplex,Jahi,18000000.0,3600000.0,5,3600000.0,Mid-Range,2
3337,3337,4,Duplex,Maitama,50000000.0,12500000.0,4,12500000.0,Luxury,2
3339,3339,5,Duplex,Gwarinpa,15000000.0,3000000.0,5,3000000.0,Budget,2
3340,3340,3,Apartment,Wuye,10000000.0,3333333.3333333335,3,3333333.3333333335,Luxury,0
3341,3341,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3342,3342,5,Duplex,Katampe,30000000.0,6000000.0,5,6000000.0,Luxury,2
3343,3343,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
3344,3344,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
3345,3345,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
3346,3346,4,House,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,3
3348,3348,2,Apartment,Lugbe,4000000.0,2000000.0,2,2000000.0,Budget,0
3349,3349,4,Duplex,Lugbe,12000000.0,3000000.0,4,3000000.0,Budget,2
3350,3350,6,Duplex,Lugbe,9000000.0,1500000.0,6,1500000.0,Budget,2
3351,3351,2,Apartment,Jahi,11000000.0,5500000.0,2,5500000.0,Mid-Range,0
3352,3352,3,Apartment,Jahi,9000000.0,3000000.0,3,3000000.0,Mid-Range,0
3353,3353,5,Duplex,Maitama,50000000.0,10000000.0,5,10000000.0,Luxury,2
3354,3354,4,Duplex,Gwarinpa,10000000.0,2500000.0,4,2500000.0,Budget,2
3355,3355,3,Apartment,Maitama,15000000.0,5000000.0,3,5000000.0,Luxury,0
3356,3356,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3357,3357,4,Duplex,Katampe,19000000.0,4750000.0,4,4750000.0,Luxury,2
3358,3358,3,Apartment,Katampe,8500000.0,2833333.3333333335,3,2833333.3333333335,Luxury,0
3359,3359,2,Apartment,Lugbe,2000000.0,1000000.0,2,1000000.0,Budget,0
3360,3360,4,Duplex,Jahi,13000000.0,3250000.0,4,3250000.0,Mid-Range,2
3361,3361,4,Duplex,Jahi,17000000.0,4250000.0,4,4250000.0,Mid-Range,2
3362,3362,5,Duplex,Life Camp,10000000.0,2000000.0,5,2000000.0,Budget,2
3363,3363,3,Apartment,Jahi,8500000.0,2833333.3333333335,3,2833333.3333333335,Mid-Range,0
3364,3364,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
3365,3365,3,Apartment,Idu,5000000.0,1666666.6666666667,3,1666666.6666666667,Budget,0
3366,3366,3,Apartment,Durumi,6000000.0,2000000.0,3,2000000.0,Budget,0
3367,3367,2,Apartment,Lugbe,5000000.0,2500000.0,2,2500000.0,Budget,0
3368,3368,3,Apartment,Jahi,8500000.0,2833333.3333333335,3,2833333.3333333335,Mid-Range,0
3369,3369,3,Duplex,Life Camp,5000000.0,1666666.6666666667,3,1666666.6666666667,Budget,2
3370,3370,2,Apartment,Guzape,8000000.0,4000000.0,2,4000000.0,Luxury,0
3371,3371,1,Apartment,Guzape,10000000.0,10000000.0,1,10000000.0,Luxury,0
3372,3372,1,Apartment,Garki,5000000.0,5000000.0,1,5000000.0,Mid-Range,0
3373,3373,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
3375,3375,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3376,3376,3,Apartment,Garki,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
3377,3377,3,Apartment,Katampe,20000000.0,6666666.666666667,3,6666666.666666667,Luxury,0
3378,3378,5,Duplex,Katampe,30000000.0,6000000.0,5,6000000.0,Luxury,2
3379,3379,3,Duplex,Maitama,40000000.0,13333333.333333334,3,13333333.333333334,Luxury,2
3380,3380,3,Duplex,Asokoro,35000000.0,11666666.666666666,3,11666666.666666666,Luxury,2
3381,3381,3,Apartment,Lugbe,3500000.0,1166666.6666666667,3,1166666.6666666667,Budget,0
3382,3382,4,Duplex,Gwarinpa,15000000.0,3750000.0,4,3750000.0,Budget,2
3384,3384,5,Duplex,Asokoro,40000000.0,8000000.0,5,8000000.0,Luxury,2
3385,3385,2,Apartment,Guzape,18000000.0,9000000.0,2,9000000.0,Luxury,0
3389,3389,1,Apartment,Asokoro,5500000.0,5500000.0,1,5500000.0,Luxury,0
3390,3390,3,Apartment,Guzape,17000000.0,5666666.666666667,3,5666666.666666667,Luxury,0
3391,3391,4,Duplex,Asokoro,35000000.0,8750000.0,4,8750000.0,Luxury,2
3392,3392,3,Apartment,Idu,8000000.0,2666666.6666666665,3,2666666.6666666665,Budget,0
3393,3393,3,Apartment,Wuye,8500000.0,2833333.3333333335,3,2833333.3333333335,Luxury,0
3394,3394,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3395,3395,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
3396,3396,5,Duplex,Katampe,30000000.0,6000000.0,5,6000000.0,Luxury,2
3397,3397,4,Duplex,Katampe,20000000.0,5000000.0,4,5000000.0,Luxury,2
3398,3398,2,Apartment,Gwarinpa,4000000.0,2000000.0,2,2000000.0,Budget,0
3399,3399,3,Apartment,Gwarinpa,4000000.0,1333333.3333333333,3,1333333.3333333333,Budget,0
3400,3400,2,Apartment,Lugbe,2500000.0,1250000.0,2,1250000.0,Budget,0
3401,3401,4,Duplex,Lugbe,6000000.0,1500000.0,4,1500000.0,Budget,2
3402,3402,5,Duplex,Lugbe,7000000.0,1400000.0,5,1400000.0,Budget,2
3403,3403,5,Duplex,Kaura,13000000.0,2600000.0,5,2600000.0,Budget,2
3404,3404,2,Apartment,Jahi,11000000.0,5500000.0,2,5500000.0,Mid-Range,0
3405,3405,2,Apartment,Jabi,7000000.0,3500000.0,2,3500000.0,Luxury,0
3406,3406,4,Duplex,Lugbe,10000000.0,2500000.0,4,2500000.0,Budget,2
3407,3407,5,Duplex,Kado,20000000.0,4000000.0,5,4000000.0,Mid-Range,2
3408,3408,3,Bungalow,Durumi,5000000.0,1666666.6666666667,3,1666666.6666666667,Budget,1
3409,3409,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
3410,3410,4,Duplex,Jahi,20000000.0,5000000.0,4,5000000.0,Mid-Range,2
3411,3411,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3412,3412,4,Apartment,Garki,8000000.0,2000000.0,4,2000000.0,Mid-Range,0
3413,3413,3,Apartment,Garki,30000000.0,10000000.0,3,10000000.0,Mid-Range,0
3414,3414,5,Duplex,Katampe,30000000.0,6000000.0,5,6000000.0,Luxury,2
3415,3415,4,Duplex,Katampe,15000000.0,3750000.0,4,3750000.0,Luxury,2
3416,3416,3,Duplex,Asokoro,17500000.0,5833333.333333333,3,5833333.333333333,Luxury,2
3418,3418,2,Apartment,Guzape,15000000.0,7500000.0,2,7500000.0,Luxury,0
3419,3419,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
3420,3420,3,Apartment,Utako,8500000.0,2833333.3333333335,3,2833333.3333333335,Mid-Range,0
3422,3422,5,Duplex,Maitama,45000000.0,9000000.0,5,9000000.0,Luxury,2
3423,3423,3,Apartment,Jabi,7000000.0,2333333.3333333335,3,2333333.3333333335,Luxury,0
3424,3424,4,Duplex,Asokoro,17000000.0,4250000.0,4,4250000.0,Luxury,2
3425,3425,4,Duplex,Asokoro,45000000.0,11250000.0,4,11250000.0,Luxury,2
3426,3426,2,Apartment,Utako,18000000.0,9000000.0,2,9000000.0,Mid-Range,0
3427,3427,4,Duplex,Asokoro,15000000.0,3750000.0,4,3750000.0,Luxury,2
3428,3428,5,Duplex,Asokoro,50000000.0,10000000.0,5,10000000.0,Luxury,2
3429,3429,5,Duplex,Jahi,20000000.0,4000000.0,5,4000000.0,Mid-Range,2
3430,3430,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3431,3431,3,Apartment,Katampe,20000000.0,6666666.666666667,3,6666666.666666667,Luxury,0
3432,3432,2,Bungalow,Lugbe,2000000.0,1000000.0,2,1000000.0,Budget,1
3433,3433,1,Apartment,Lugbe,4000000.0,4000000.0,1,4000000.0,Budget,0
3435,3435,4,Duplex,Wuye,15000000.0,3750000.0,4,3750000.0,Luxury,2
3436,3436,3,Apartment,Maitama,35000000.0,11666666.666666666,3,11666666.666666666,Luxury,0
3437,3437,3,Duplex,Lugbe,15000000.0,5000000.0,3,5000000.0,Budget,2
3438,3438,4,Duplex,Durumi,12000000.0,3000000.0,4,3000000.0,Budget,2
3439,3439,4,Duplex,Gwarinpa,7000000.0,1750000.0,4,1750000.0,Budget,2
3440,3440,2,Apartment,Lugbe,4000000.0,2000000.0,2,2000000.0,Budget,0
3443,3443,4,Duplex,Life Camp,12000000.0,3000000.0,4,3000000.0,Budget,2
3444,3444,4,Duplex,Idu,8000000.0,2000000.0,4,2000000.0,Budget,2
3445,3445,4,Duplex,Katampe,15000000.0,3750000.0,4,3750000.0,Luxury,2
3447,3447,2,Apartment,Jahi,10000000.0,5000000.0,2,5000000.0,Mid-Range,0
3448,3448,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3449,3449,6,Duplex,Wuse,35000000.0,5833333.333333333,6,5833333.333333333,Luxury,2
3450,3450,3,Apartment,Katampe,20000000.0,6666666.666666667,3,6666666.666666667,Luxury,0
3451,3451,4,Duplex,Gwarinpa,6500000.0,1625000.0,4,1625000.0,Budget,2
3452,3452,4,Duplex,Wuye,15000000.0,3750000.0,4,3750000.0,Luxury,2
3453,3453,3,Apartment,Maitama,38000000.0,12666666.666666666,3,12666666.666666666,Luxury,0
3454,3454,2,Apartment,Katampe,15000000.0,7500000.0,2,7500000.0,Luxury,0
3455,3455,4,Duplex,Asokoro,15000000.0,3750000.0,4,3750000.0,Luxury,2
3456,3456,2,Apartment,Guzape,20000000.0,10000000.0,2,10000000.0,Luxury,0
3457,3457,3,Apartment,Guzape,15500000.0,5166666.666666667,3,5166666.666666667,Luxury,0
3458,3458,5,Duplex,Wuse,45000000.0,9000000.0,5,9000000.0,Luxury,2
3459,3459,3,Apartment,Jahi,9000000.0,3000000.0,3,3000000.0,Mid-Range,0
3460,3460,4,Duplex,Life Camp,6000000.0,1500000.0,4,1500000.0,Budget,2
3462,3462,3,Duplex,Kaura,7500000.0,2500000.0,3,2500000.0,Budget,2
3463,3463,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3464,3464,4,Duplex,Garki,10000000.0,2500000.0,4,2500000.0,Mid-Range,2
3465,3465,3,Apartment,Katampe,9000000.0,3000000.0,3,3000000.0,Luxury,0
3466,3466,4,Duplex,Gwarinpa,30000000.0,7500000.0,4,7500000.0,Budget,2
3467,3467,3,Apartment,Asokoro,25000000.0,8333333.333333333,3,8333333.333333333,Luxury,0
3469,3469,4,Duplex,Jahi,17000000.0,4250000.0,4,4250000.0,Mid-Range,2
3473,3473,3,Apartment,Durumi,5000000.0,1666666.6666666667,3,1666666.6666666667,Budget,0
3474,3474,2,Apartment,Lugbe,6000000.0,3000000.0,2,3000000.0,Budget,0
3476,3476,4,Duplex,Life Camp,5500000.0,1375000.0,4,1375000.0,Budget,2
3477,3477,3,Bungalow,Gwarinpa,5500000.0,1833333.3333333333,3,1833333.3333333333,Budget,1
3478,3478,2,Apartment,Jahi,8000000.0,4000000.0,2,4000000.0,Mid-Range,0
3479,3479,1,Apartment,Guzape,5000000.0,5000000.0,1,5000000.0,Luxury,0
3480,3480,2,Apartment,Wuse,15000000.0,7500000.0,2,7500000.0,Luxury,0
3481,3481,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3482,3482,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
3483,3483,3,Apartment,Katampe,8500000.0,2833333.3333333335,3,2833333.3333333335,Luxury,0
3484,3484,1,Apartment,Gwarinpa,3000000.0,3000000.0,1,3000000.0,Budget,0
3485,3485,2,Apartment,Utako,7500000.0,3750000.0,2,3750000.0,Mid-Range,0
3486,3486,2,Apartment,Guzape,7000000.0,3500000.0,2,3500000.0,Luxury,0
3488,3488,3,Apartment,Jabi,25000000.0,8333333.333333333,3,8333333.333333333,Luxury,0
3489,3489,2,Apartment,Guzape,8000000.0,4000000.0,2,4000000.0,Luxury,0
3490,3490,2,Apartment,Guzape,20000000.0,10000000.0,2,10000000.0,Luxury,0
3491,3491,4,Duplex,Utako,30000000.0,7500000.0,4,7500000.0,Mid-Range,2
3492,3492,3,House,Asokoro,9000000.0,3000000.0,3,3000000.0,Luxury,3
3493,3493,3,Apartment,Durumi,4000000.0,1333333.3333333333,3,1333333.3333333333,Budget,0
3494,3494,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
3495,3495,4,Apartment,Utako,14000000.0,3500000.0,4,3500000.0,Mid-Range,0
3497,3497,2,Apartment,Gwarinpa,4000000.0,2000000.0,2,2000000.0,Budget,0
3498,3498,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3499,3499,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
3500,3500,4,Duplex,Katampe,20000000.0,5000000.0,4,5000000.0,Luxury,2
3501,3501,4,Duplex,Katampe,25000000.0,6250000.0,4,6250000.0,Luxury,2
3502,3502,4,Duplex,Mabushi,20000000.0,5000000.0,4,5000000.0,Mid-Range,2
3503,3503,5,Duplex,Lugbe,6500000.0,1300000.0,5,1300000.0,Budget,2
3505,3505,4,Duplex,Jabi,35229220.0,8807305.0,4,8807305.0,Luxury,2
3506,3506,4,Duplex,Gwarinpa,16000000.0,4000000.0,4,4000000.0,Budget,2
3507,3507,2,Apartment,Idu,3500000.0,1750000.0,2,1750000.0,Budget,0
3508,3508,3,Apartment,Kaura,4500000.0,1500000.0,3,1500000.0,Budget,0
3509,3509,3,Apartment,Utako,6000000.0,2000000.0,3,2000000.0,Mid-Range,0
3510,3510,4,Duplex,Mabushi,25000000.0,6250000.0,4,6250000.0,Mid-Range,2
3511,3511,4,Duplex,Jahi,20000000.0,5000000.0,4,5000000.0,Mid-Range,2
3512,3512,5,Duplex,Mabushi,30000000.0,6000000.0,5,6000000.0,Mid-Range,2
3513,3513,4,Duplex,Life Camp,5500000.0,1375000.0,4,1375000.0,Budget,2
3514,3514,4,Duplex,Jahi,18000000.0,4500000.0,4,4500000.0,Mid-Range,2
3515,3515,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3516,3516,2,Apartment,Gwarinpa,4000000.0,2000000.0,2,2000000.0,Budget,0
3517,3517,4,Duplex,Guzape,30000000.0,7500000.0,4,7500000.0,Luxury,2
3518,3518,4,Duplex,Wuse,45000000.0,11250000.0,4,11250000.0,Luxury,2
3519,3519,4,Duplex,Wuse,40000000.0,10000000.0,4,10000000.0,Luxury,2
3520,3520,5,Duplex,Garki,20000000.0,4000000.0,5,4000000.0,Mid-Range,2
3521,3521,4,Duplex,Gwarinpa,20000000.0,5000000.0,4,5000000.0,Budget,2
3522,3522,4,Duplex,Kado,7000000.0,1750000.0,4,1750000.0,Mid-Range,2
3525,3525,4,Duplex,Wuye,18000000.0,4500000.0,4,4500000.0,Luxury,2
3526,3526,3,House,Jahi,12500000.0,4166666.6666666665,3,4166666.6666666665,Mid-Range,3
3528,3528,4,Apartment,Guzape,25000000.0,6250000.0,4,6250000.0,Luxury,0
3529,3529,4,Duplex,Jabi,8000000.0,2000000.0,4,2000000.0,Luxury,2
3530,3530,3,Apartment,Durumi,8000000.0,2666666.6666666665,3,2666666.6666666665,Budget,0
3531,3531,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3532,3532,2,Apartment,Apo,16000000.0,8000000.0,2,8000000.0,Mid-Range,0
3533,3533,3,Duplex,Apo,6000000.0,2000000.0,3,2000000.0,Mid-Range,2
3534,3534,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
3536,3536,4,Duplex,Kado,10000000.0,2500000.0,4,2500000.0,Mid-Range,2
3537,3537,5,Duplex,Mabushi,15000000.0,3000000.0,5,3000000.0,Mid-Range,2
3538,3538,2,Apartment,Durumi,3500000.0,1750000.0,2,1750000.0,Budget,0
3539,3539,4,Duplex,Asokoro,25000000.0,6250000.0,4,6250000.0,Luxury,2
3540,3540,3,Apartment,Jahi,6500000.0,2166666.6666666665,3,2166666.6666666665,Mid-Range,0
3541,3541,4,Duplex,Jahi,17000000.0,4250000.0,4,4250000.0,Mid-Range,2
3542,3542,2,Apartment,Maitama,8000000.0,4000000.0,2,4000000.0,Luxury,0
3543,3543,4,Duplex,Wuse,35000000.0,8750000.0,4,8750000.0,Luxury,2
3544,3544,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3545,3545,4,Duplex,Wuse,30000000.0,7500000.0,4,7500000.0,Luxury,2
3546,3546,4,Duplex,Katampe,15000000.0,3750000.0,4,3750000.0,Luxury,2
3549,3549,3,Apartment,Katampe,7000000.0,2333333.3333333335,3,2333333.3333333335,Luxury,0
3550,3550,3,Duplex,Maitama,40000000.0,13333333.333333334,3,13333333.333333334,Luxury,2
3551,3551,5,Duplex,Mabushi,20000000.0,4000000.0,5,4000000.0,Mid-Range,2
3553,3553,4,Duplex,Katampe,30000000.0,7500000.0,4,7500000.0,Luxury,2
3555,3555,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
3556,3556,4,Duplex,Katampe,12000000.0,3000000.0,4,3000000.0,Luxury,2
3557,3557,2,Apartment,Lugbe,6000000.0,3000000.0,2,3000000.0,Budget,0
3558,3558,2,Apartment,Asokoro,25000000.0,12500000.0,2,12500000.0,Luxury,0
3559,3559,4,Duplex,Maitama,35000000.0,8750000.0,4,8750000.0,Luxury,2
3560,3560,3,Duplex,Asokoro,15000000.0,5000000.0,3,5000000.0,Luxury,2
3562,3562,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3563,3563,3,Apartment,Katampe,12000000.0,4000000.0,3,4000000.0,Luxury,0
3564,3564,5,Duplex,Katampe,17000000.0,3400000.0,5,3400000.0,Luxury,2
3565,3565,3,Duplex,Maitama,40000000.0,13333333.333333334,3,13333333.333333334,Luxury,2
3566,3566,4,Duplex,Jabi,47423950.0,11855987.5,4,11855987.5,Luxury,2
3567,3567,4,Duplex,Guzape,12000000.0,3000000.0,4,3000000.0,Luxury,2
3568,3568,3,Apartment,Utako,6000000.0,2000000.0,3,2000000.0,Mid-Range,0
3573,3573,5,Duplex,Mabushi,30000000.0,6000000.0,5,6000000.0,Mid-Range,2
3574,3574,4,Duplex,Mabushi,15000000.0,3750000.0,4,3750000.0,Mid-Range,2
3575,3575,5,Duplex,Mabushi,30000000.0,6000000.0,5,6000000.0,Mid-Range,2
3576,3576,4,Duplex,Guzape,20000000.0,5000000.0,4,5000000.0,Luxury,2
3577,3577,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3578,3578,4,Apartment,Jabi,40000000.0,10000000.0,4,10000000.0,Luxury,0
3579,3579,2,Apartment,Jabi,44714010.0,22357005.0,2,22357005.0,Luxury,0
3580,3580,2,Apartment,Guzape,20000000.0,10000000.0,2,10000000.0,Luxury,0
3582,3582,3,House,Wuse,15000000.0,5000000.0,3,5000000.0,Luxury,3
3584,3584,3,Apartment,Wuse,15000000.0,5000000.0,3,5000000.0,Luxury,0
3585,3585,3,Apartment,Utako,5000000.0,1666666.6666666667,3,1666666.6666666667,Mid-Range,0
3586,3586,3,House,Guzape,30000000.0,10000000.0,3,10000000.0,Luxury,3
3588,3588,6,Duplex,Asokoro,50000000.0,8333333.333333333,6,8333333.333333333,Luxury,2
3589,3589,4,Duplex,Wuye,25000000.0,6250000.0,4,6250000.0,Luxury,2
3590,3590,2,Apartment,Katampe,15000000.0,7500000.0,2,7500000.0,Luxury,0
3591,3591,1,Apartment,Jahi,4500000.0,4500000.0,1,4500000.0,Mid-Range,0
3592,3592,2,Apartment,Jahi,6000000.0,3000000.0,2,3000000.0,Mid-Range,0
3593,3593,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3594,3594,4,Duplex,Katampe,20000000.0,5000000.0,4,5000000.0,Luxury,2
3595,3595,4,Duplex,Katampe,12000000.0,3000000.0,4,3000000.0,Luxury,2
3597,3597,2,Apartment,Jabi,37939160.0,18969580.0,2,18969580.0,Luxury,0
3598,3598,5,Duplex,Wuse,20000000.0,4000000.0,5,4000000.0,Luxury,2
3599,3599,4,Duplex,Jahi,17000000.0,4250000.0,4,4250000.0,Mid-Range,2
3600,3600,3,Duplex,Maitama,47423950.0,15807983.333333334,3,15807983.333333334,Luxury,2
3601,3601,2,Apartment,Wuye,5000000.0,2500000.0,2,2500000.0,Luxury,0
3602,3602,3,Apartment,Asokoro,8000000.0,2666666.6666666665,3,2666666.6666666665,Luxury,0
3603,3603,4,Duplex,Utako,19000000.0,4750000.0,4,4750000.0,Mid-Range,2
3604,3604,5,Duplex,Gwarinpa,15000000.0,3000000.0,5,3000000.0,Budget,2
3605,3605,5,Duplex,Kado,18000000.0,3600000.0,5,3600000.0,Mid-Range,2
3606,3606,4,Duplex,Mabushi,20000000.0,5000000.0,4,5000000.0,Mid-Range,2
3607,3607,4,Duplex,Wuse,40000000.0,10000000.0,4,10000000.0,Luxury,2
3609,3609,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3610,3610,2,Apartment,Garki,4500000.0,2250000.0,2,2250000.0,Mid-Range,0
3611,3611,4,Apartment,Garki,8000000.0,2000000.0,4,2000000.0,Mid-Range,0
3612,3612,3,Duplex,Apo,6000000.0,2000000.0,3,2000000.0,Mid-Range,2
3613,3613,2,Bungalow,Apo,16000000.0,8000000.0,2,8000000.0,Mid-Range,1
3614,3614,4,Duplex,Durumi,15000000.0,3750000.0,4,3750000.0,Budget,2
3615,3615,1,Apartment,Gwarinpa,3500000.0,3500000.0,1,3500000.0,Budget,0
3616,3616,2,Apartment,Maitama,35000000.0,17500000.0,2,17500000.0,Luxury,0
3617,3617,3,Apartment,Durumi,6000000.0,2000000.0,3,2000000.0,Budget,0
3618,3618,4,Duplex,Utako,19000000.0,4750000.0,4,4750000.0,Mid-Range,2
3619,3619,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
3620,3620,3,Duplex,Life Camp,13000000.0,4333333.333333333,3,4333333.333333333,Budget,2
3621,3621,2,Apartment,Guzape,20000000.0,10000000.0,2,10000000.0,Luxury,0
3622,3622,4,Duplex,Guzape,15000000.0,3750000.0,4,3750000.0,Luxury,2
3623,3623,2,Apartment,Guzape,6000000.0,3000000.0,2,3000000.0,Luxury,0
3625,3625,4,Duplex,Guzape,40000000.0,10000000.0,4,10000000.0,Luxury,2
3626,3626,3,House,Asokoro,12000000.0,4000000.0,3,4000000.0,Luxury,3
3627,3627,4,Duplex,Jahi,12000000.0,3000000.0,4,3000000.0,Mid-Range,2
3628,3628,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3629,3629,3,Apartment,Katampe,8000000.0,2666666.6666666665,3,2666666.6666666665,Luxury,0
3630,3630,3,Apartment,Katampe,8500000.0,2833333.3333333335,3,2833333.3333333335,Luxury,0
3631,3631,5,Duplex,Asokoro,30000000.0,6000000.0,5,6000000.0,Luxury,2
3632,3632,4,Duplex,Guzape,25000000.0,6250000.0,4,6250000.0,Luxury,2
3633,3633,4,House,Guzape,20000000.0,5000000.0,4,5000000.0,Luxury,3
3634,3634,5,Duplex,Guzape,25000000.0,5000000.0,5,5000000.0,Luxury,2
3635,3635,4,Duplex,Jahi,18000000.0,4500000.0,4,4500000.0,Mid-Range,2
3636,3636,3,Apartment,Jahi,8000000.0,2666666.6666666665,3,2666666.6666666665,Mid-Range,0
3637,3637,3,Apartment,Jahi,8500000.0,2833333.3333333335,3,2833333.3333333335,Mid-Range,0
3638,3638,2,Duplex,Lokogoma,5500000.0,2750000.0,2,2750000.0,Budget,2
3639,3639,5,Duplex,Guzape,20000000.0,4000000.0,5,4000000.0,Luxury,2
3641,3641,4,Duplex,Katampe,35000000.0,8750000.0,4,8750000.0,Luxury,2
3642,3642,3,Apartment,Jahi,9000000.0,3000000.0,3,3000000.0,Mid-Range,0
3643,3643,4,Duplex,Guzape,35000000.0,8750000.0,4,8750000.0,Luxury,2
3644,3644,4,Duplex,Jahi,16000000.0,4000000.0,4,4000000.0,Mid-Range,2
3645,3645,4,Duplex,Jahi,16000000.0,4000000.0,4,4000000.0,Mid-Range,2
3646,3646,4,Duplex,Jahi,16000000.0,4000000.0,4,4000000.0,Mid-Range,2
3647,3647,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3648,3648,3,Apartment,Katampe,8000000.0,2666666.6666666665,3,2666666.6666666665,Luxury,0
3649,3649,3,Apartment,Katampe,22000000.0,7333333.333333333,3,7333333.333333333,Luxury,0
3650,3650,3,Apartment,Katampe,6000000.0,2000000.0,3,2000000.0,Luxury,0
3651,3651,3,Apartment,Gwarinpa,4200000.0,1400000.0,3,1400000.0,Budget,0
3652,3652,4,Duplex,Asokoro,20000000.0,5000000.0,4,5000000.0,Luxury,2
3654,3654,5,Duplex,Mabushi,30000000.0,6000000.0,5,6000000.0,Mid-Range,2
3655,3655,3,Duplex,Maitama,35000000.0,11666666.666666666,3,11666666.666666666,Luxury,2
3656,3656,4,Duplex,Asokoro,40000000.0,10000000.0,4,10000000.0,Luxury,2
3657,3657,3,Apartment,Jahi,10000000.0,3333333.3333333335,3,3333333.3333333335,Mid-Range,0
3659,3659,5,Duplex,Mabushi,25000000.0,5000000.0,5,5000000.0,Mid-Range,2
3660,3660,3,Apartment,Wuye,7000000.0,2333333.3333333335,3,2333333.3333333335,Luxury,0
3661,3661,5,Duplex,Wuye,23500000.0,4700000.0,5,4700000.0,Luxury,2
3662,3662,2,Apartment,Jahi,10000000.0,5000000.0,2,5000000.0,Mid-Range,0
3664,3664,3,Duplex,Jabi,32000000.0,10666666.666666666,3,10666666.666666666,Luxury,2
3665,3665,4,Duplex,Katampe,12500000.0,3125000.0,4,3125000.0,Luxury,2
3666,3666,4,Duplex,Katampe,35000000.0,8750000.0,4,8750000.0,Luxury,2
3667,3667,1,Apartment,Asokoro,8000000.0,8000000.0,1,8000000.0,Luxury,0
3668,3668,4,Duplex,Life Camp,8000000.0,2000000.0,4,2000000.0,Budget,2
3669,3669,3,Apartment,Jabi,30000000.0,10000000.0,3,10000000.0,Luxury,0
3670,3670,4,Duplex,Wuye,20000000.0,5000000.0,4,5000000.0,Luxury,2
3671,3671,3,House,Mabushi,8500000.0,2833333.3333333335,3,2833333.3333333335,Mid-Range,3
3672,3672,6,Duplex,Asokoro,40000000.0,6666666.666666667,6,6666666.666666667,Luxury,2
3674,3674,2,Apartment,Asokoro,23000000.0,11500000.0,2,11500000.0,Luxury,0
3675,3675,3,Bungalow,Life Camp,13000000.0,4333333.333333333,3,4333333.333333333,Budget,1
3676,3676,1,Duplex,Wuse,8500000.0,8500000.0,1,8500000.0,Luxury,2
3678,3678,3,Apartment,Jabi,30000000.0,10000000.0,3,10000000.0,Luxury,0
