Bedrooms,Property Category,Price(Float),District,Source
,Apartment,1700000.0,Gwarinpa,Property Pro NG
4.0,Duplex,12500000.0,Guzape,Property Pro NG
,,2000000.0,Wuse,Property Pro NG
4.0,Duplex,13000000.0,Guzape,Property Pro NG
3.0,Apartment,10000000.0,Utako,Property Pro NG
3.0,Apartment,8000000.0,Wuye,Property Pro NG
4.0,Bungalow,15000000.0,Wuse,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
4.0,Duplex,20000000.0,Guzape,Property Pro NG
4.0,Duplex,30000000.0,Maitama,Property Pro NG
4.0,Duplex,5000000.0,Life Camp,Property Pro NG
,Apartment,1900000.0,Gwarinpa,Property Pro NG
4.0,Duplex,20000000.0,Guzape,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
3.0,Apartment,8000000.0,Wuye,Property Pro NG
1.0,Apartment,3000000.0,Gwarinpa,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
,,9000000.0,Wuse,Property Pro NG
4.0,,280000000.0,Apo,Property Pro NG
1.0,Apartment,5000000.0,Asokoro,Property Pro NG
1.0,Apartment,5000000.0,Wuse,Property Pro NG
,,4000000.0,Utako,Property Pro NG
,,7000000.0,Wuse,Property Pro NG
4.0,Duplex,15000000.0,Utako,Property Pro NG
,,1300000.0,Gwarinpa,Property Pro NG
4.0,Duplex,25000000.0,Asokoro,Property Pro NG
,Apartment,2500000.0,Wuye,Property Pro NG
1.0,Apartment,4500000.0,Wuye,Property Pro NG
,Apartment,900000.0,Gwarinpa,Property Pro NG
,Apartment,1400000.0,Gwarinpa,Property Pro NG
,,6500000.0,Wuse,Property Pro NG
5.0,Duplex,30000000.0,Guzape,Property Pro NG
6.0,Duplex,20000000.0,Katampe,Property Pro NG
1.0,Apartment,6000000.0,Asokoro,Property Pro NG
4.0,Duplex,20000000.0,Wuye,Property Pro NG
4.0,Duplex,13000000.0,Mabushi,Property Pro NG
4.0,Duplex,12000000.0,Mabushi,Property Pro NG
3.0,Apartment,4500000.0,Gwarinpa,Property Pro NG
,,16000000.0,Wuse,Property Pro NG
4.0,Duplex,9000000.0,Guzape,Property Pro NG
,,1500000.0,Gwarinpa,Property Pro NG
,,7000000.0,Wuse,Property Pro NG
,,10880000.0,Jahi,Property Pro NG
,,1500000.0,Life Camp,Property Pro NG
2.0,Apartment,10000000.0,Guzape,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
,,2800000.0,Garki,Property Pro NG
3.0,Duplex,14000000.0,Jahi,Property Pro NG
3.0,Duplex,15000000.0,Garki,Property Pro NG
4.0,Duplex,20000000.0,Asokoro,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
4.0,Duplex,10000000.0,Garki,Property Pro NG
2.0,Apartment,8000000.0,Wuse,Property Pro NG
,Apartment,2000000.0,Utako,Property Pro NG
,Apartment,2000000.0,Wuse,Property Pro NG
,Apartment,2500000.0,Jabi,Property Pro NG
4.0,Duplex,17000000.0,Asokoro,Property Pro NG
2.0,Apartment,3500000.0,Life Camp,Property Pro NG
,,1900000.0,Jabi,Property Pro NG
,Apartment,1500000.0,Life Camp,Property Pro NG
,Apartment,1000000.0,Life Camp,Property Pro NG
,,2200000.0,Wuye,Property Pro NG
,,2500000.0,Asokoro,Property Pro NG
,Apartment,2500000.0,Guzape,Property Pro NG
4.0,Bungalow,15000000.0,Wuse,Property Pro NG
,Apartment,2500000.0,Asokoro,Property Pro NG
,Apartment,1200000.0,Wuse,Property Pro NG
2.0,,60000000.0,Kado,Property Pro NG
4.0,Duplex,15000000.0,Apo,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
4.0,Duplex,30000000.0,Guzape,Property Pro NG
4.0,Duplex,20000000.0,Apo,Property Pro NG
4.0,Duplex,15000000.0,Asokoro,Property Pro NG
4.0,Duplex,30000000.0,Wuse,Property Pro NG
4.0,Duplex,24000000.0,Asokoro,Property Pro NG
4.0,Duplex,18000000.0,Guzape,Property Pro NG
3.0,Bungalow,15000000.0,Wuse,Property Pro NG
6.0,Duplex,650000000.0,Gwarinpa,Property Pro NG
3.0,Apartment,16000000.0,Maitama,Property Pro NG
,,9000000.0,Wuse,Property Pro NG
3.0,Apartment,5700000.0,Mabushi,Property Pro NG
4.0,Duplex,12000000.0,Kado,Property Pro NG
3.0,Apartment,8000000.0,Jahi,Property Pro NG
5.0,Duplex,5500000.0,Lokogoma,Property Pro NG
4.0,Duplex,12000000.0,Mabushi,Property Pro NG
,,75000.0,Mabushi,Property Pro NG
2.0,Apartment,3000000.0,Life Camp,Property Pro NG
2.0,Apartment,3000000.0,Jabi,Property Pro NG
1.0,Apartment,2500000.0,Mabushi,Property Pro NG
,,2000000.0,Wuse,Property Pro NG
5.0,Duplex,30000000.0,Wuse,Property Pro NG
2.0,Apartment,6000000.0,Jabi,Property Pro NG
2.0,Apartment,4000000.0,Mabushi,Property Pro NG
,,1300000.0,Wuse,Property Pro NG
3.0,Apartment,10000000.0,Mabushi,Property Pro NG
3.0,Apartment,8500000.0,Mabushi,Property Pro NG
2.0,Apartment,6000000.0,Katampe,Property Pro NG
,,250000.0,Wuse,Property Pro NG
2.0,Apartment,3500000.0,Wuse,Property Pro NG
1.0,Apartment,3000000.0,Utako,Property Pro NG
3.0,Bungalow,5500000.0,Lokogoma,Property Pro NG
4.0,Duplex,13000000.0,Jahi,Property Pro NG
1.0,Apartment,3000000.0,Life Camp,Property Pro NG
2.0,Apartment,4500000.0,Gwarinpa,Property Pro NG
4.0,Duplex,10000000.0,Garki,Property Pro NG
3.0,Duplex,5500000.0,Lugbe,Property Pro NG
2.0,Bungalow,3000000.0,Gwarinpa,Property Pro NG
3.0,Bungalow,6500000.0,Life Camp,Property Pro NG
3.0,Apartment,8000000.0,Guzape,Property Pro NG
1.0,Apartment,4000000.0,Jahi,Property Pro NG
3.0,Duplex,5000000.0,Life Camp,Property Pro NG
3.0,Apartment,15000000.0,Wuse,Property Pro NG
,Apartment,600000.0,Lokogoma,Property Pro NG
,Apartment,600000.0,Lokogoma,Property Pro NG
,Apartment,650000.0,Lokogoma,Property Pro NG
,Apartment,500000.0,Lokogoma,Property Pro NG
,Apartment,700000.0,Lokogoma,Property Pro NG
4.0,Duplex,40000000.0,Maitama,Property Pro NG
1.0,Apartment,1200000.0,Lokogoma,Property Pro NG
4.0,Apartment,550000.0,Lokogoma,Property Pro NG
,Apartment,700000.0,Lokogoma,Property Pro NG
1.0,Apartment,1000000.0,Lokogoma,Property Pro NG
4.0,Bungalow,4500000.0,Lokogoma,Property Pro NG
4.0,Duplex,8000000.0,Kaura,Property Pro NG
3.0,Duplex,5500000.0,Apo,Property Pro NG
,Apartment,600000.0,Lokogoma,Property Pro NG
,Apartment,600000.0,Lokogoma,Property Pro NG
4.0,Duplex,5500000.0,Life Camp,Property Pro NG
4.0,Duplex,10000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,12000000.0,Life Camp,Property Pro NG
4.0,Duplex,5500000.0,Life Camp,Property Pro NG
4.0,Duplex,10000000.0,Life Camp,Property Pro NG
4.0,Duplex,17000000.0,Jahi,Property Pro NG
4.0,Duplex,9000000.0,Idu,Property Pro NG
4.0,Duplex,7000000.0,Lugbe,Property Pro NG
2.0,Apartment,2500000.0,Lugbe,Property Pro NG
2.0,Apartment,3500000.0,Lugbe,Property Pro NG
2.0,Apartment,3000000.0,Lugbe,Property Pro NG
2.0,Apartment,2000000.0,Lugbe,Property Pro NG
1.0,Apartment,2500000.0,Lugbe,Property Pro NG
4.0,Duplex,6000000.0,Lugbe,Property Pro NG
4.0,Duplex,7000000.0,Lugbe,Property Pro NG
4.0,Duplex,5000000.0,Lugbe,Property Pro NG
1.0,Apartment,1900000.0,Lugbe,Property Pro NG
2.0,Apartment,2500000.0,Lugbe,Property Pro NG
3.0,Duplex,6000000.0,Lugbe,Property Pro NG
4.0,Duplex,9000000.0,Lugbe,Property Pro NG
6.0,Duplex,1100000000.0,Guzape,Property Pro NG
2.0,Apartment,3000000.0,Lugbe,Property Pro NG
4.0,Duplex,9000000.0,Lugbe,Property Pro NG
,Apartment,1200000.0,Lugbe,Property Pro NG
1.0,Apartment,1800000.0,Lugbe,Property Pro NG
,Apartment,900000.0,Lugbe,Property Pro NG
,Apartment,1000000.0,Lugbe,Property Pro NG
4.0,Duplex,6000000.0,Lugbe,Property Pro NG
,Apartment,900000.0,Lugbe,Property Pro NG
4.0,Duplex,9000000.0,Lugbe,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,7000000.0,Lugbe,Property Pro NG
2.0,Apartment,4000000.0,Lugbe,Property Pro NG
4.0,Duplex,7000000.0,Lugbe,Property Pro NG
4.0,Duplex,13000000.0,Life Camp,Property Pro NG
,Apartment,1000000.0,Lugbe,Property Pro NG
,Apartment,1000000.0,Lugbe,Property Pro NG
2.0,Apartment,4000000.0,Lugbe,Property Pro NG
3.0,Duplex,3500000.0,Lugbe,Property Pro NG
,,2200000.0,Lugbe,Property Pro NG
4.0,Duplex,9000000.0,Lugbe,Property Pro NG
4.0,Duplex,9000000.0,Lugbe,Property Pro NG
4.0,Duplex,9000000.0,Lugbe,Property Pro NG
4.0,Duplex,5000000.0,Lugbe,Property Pro NG
4.0,Duplex,7000000.0,Lugbe,Property Pro NG
4.0,Duplex,9000000.0,Lugbe,Property Pro NG
4.0,Duplex,9000000.0,Lugbe,Property Pro NG
1.0,Apartment,2000000.0,Lugbe,Property Pro NG
4.0,Duplex,8000000.0,Lugbe,Property Pro NG
2.0,Apartment,2250000.0,Lugbe,Property Pro NG
2.0,Apartment,4000000.0,Lugbe,Property Pro NG
1.0,Apartment,2000000.0,Lugbe,Property Pro NG
4.0,Duplex,6000000.0,Lugbe,Property Pro NG
4.0,Duplex,5000000.0,Lugbe,Property Pro NG
,,56000000.0,Maitama,Property Pro NG
,,3033000.0,Jabi,Property Pro NG
2.0,,3000000.0,Lugbe,Property Pro NG
3.0,Apartment,8000000.0,Jahi,Property Pro NG
,Apartment,40000000.0,Maitama,Property Pro NG
6.0,Duplex,35000000.0,Katampe,Property Pro NG
,,27200000.0,Maitama,Property Pro NG
3.0,Apartment,8000000.0,Wuse,Property Pro NG
,,20000000.0,Idu,Property Pro NG
,,3600000.0,Jabi,Property Pro NG
3.0,Duplex,12000000.0,Wuye,Property Pro NG
,,13000000.0,Jabi,Property Pro NG
2.0,Apartment,6000000.0,Jabi,Property Pro NG
2.0,Apartment,7000000.0,Maitama,Property Pro NG
4.0,Duplex,17000000.0,Guzape,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
4.0,Apartment,12000000.0,Katampe,Property Pro NG
100.0,,8000000.0,Jabi,Property Pro NG
600.0,,42000000.0,Jahi,Property Pro NG
,,6000000.0,Katampe,Property Pro NG
4.0,Duplex,12000000.0,Katampe,Property Pro NG
600.0,,45000000.0,Jahi,Property Pro NG
2.0,,7000000.0,Katampe,Property Pro NG
4.0,Duplex,14000000.0,Life Camp,Property Pro NG
,,5000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,16000000.0,Jahi,Property Pro NG
5.0,Duplex,25000000.0,Maitama,Property Pro NG
200.0,,50000000.0,Wuse,Property Pro NG
,,10000000.0,Jabi,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
3.0,Apartment,9000000.0,Jahi,Property Pro NG
4.0,Duplex,12000000.0,Katampe,Property Pro NG
2.0,Apartment,25000000.0,Maitama,Property Pro NG
3.0,Apartment,6000000.0,Garki,Property Pro NG
5.0,Duplex,13000000.0,Life Camp,Property Pro NG
3.0,,5000000.0,Lugbe,Property Pro NG
2.0,,5000000.0,Jabi,Property Pro NG
3.0,,9000000.0,Jahi,Property Pro NG
5.0,Duplex,100000000.0,Asokoro,Property Pro NG
5.0,,20000000.0,Maitama,Property Pro NG
127.0,,250000.0,Wuse,Property Pro NG
3.0,,5500000.0,Lugbe,Property Pro NG
5.0,,30000000.0,Utako,Property Pro NG
4.0,,12000000.0,Mabushi,Property Pro NG
,,100000.0,Garki,Property Pro NG
3.0,Apartment,25000000.0,Katampe,Property Pro NG
5.0,,50000000.0,Maitama,Property Pro NG
4.0,,25000000.0,Katampe,Property Pro NG
1.0,,2300000.0,Life Camp,Property Pro NG
3.0,,13000000.0,Durumi,Property Pro NG
4.0,Duplex,18000000.0,Utako,Property Pro NG
2.0,,4000000.0,Kaura,Property Pro NG
2.0,,2300000.0,Idu,Property Pro NG
2.0,Apartment,12000000.0,Maitama,Property Pro NG
,,27200000.0,Maitama,Property Pro NG
4.0,Duplex,7000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG
,,7000000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
,,15000000.0,Idu,Property Pro NG
1.0,Apartment,2500000.0,Gwarinpa,Property Pro NG
3.0,Apartment,6000000.0,Gwarinpa,Property Pro NG
,,5000000.0,Gwarinpa,Property Pro NG
,,5000000.0,Gwarinpa,Property Pro NG
1.0,Apartment,3500000.0,Gwarinpa,Property Pro NG
5.0,,9000000.0,Gwarinpa,Property Pro NG
,,8000000.0,Gwarinpa,Property Pro NG
,,5000000.0,Gwarinpa,Property Pro NG
,,12000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG
,Apartment,1700000.0,Gwarinpa,Property Pro NG
2.0,Apartment,5000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
,,5500000.0,Gwarinpa,Property Pro NG
,,12000000.0,Gwarinpa,Property Pro NG
2.0,Apartment,9500000.0,Maitama,Property Pro NG
,,6000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
,Apartment,1400000.0,Gwarinpa,Property Pro NG
4.0,Duplex,10000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG
,,5000000.0,Gwarinpa,Property Pro NG
,,4000000.0,Gwarinpa,Property Pro NG
,,10000000.0,Gwarinpa,Property Pro NG
,,5000000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
,Apartment,1600000.0,Gwarinpa,Property Pro NG
,,12000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,18000000.0,Gwarinpa,Property Pro NG
,Apartment,1700000.0,Gwarinpa,Property Pro NG
,,7000000.0,Wuse,Property Pro NG
3.0,Apartment,4500000.0,Gwarinpa,Property Pro NG
4.0,Duplex,9000000.0,Gwarinpa,Property Pro NG
,,3500000.0,Gwarinpa,Property Pro NG
4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG
6.0,Duplex,1100000000.0,Guzape,Property Pro NG
4.0,Duplex,11000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,10000000.0,Life Camp,Property Pro NG
,,3500000.0,Gwarinpa,Property Pro NG
,,3500000.0,Gwarinpa,Property Pro NG
5.0,Duplex,20000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Asokoro,Property Pro NG
3.0,Duplex,8000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,7000000.0,Gwarinpa,Property Pro NG
,Apartment,1200000.0,Gwarinpa,Property Pro NG
3.0,Apartment,20000000.0,Maitama,Property Pro NG
6.0,Apartment,1800000000.0,Asokoro,Property Pro NG
5.0,Duplex,80000000.0,Asokoro,Property Pro NG
4.0,Duplex,30000000.0,Asokoro,Property Pro NG
4.0,Duplex,20000000.0,Asokoro,Property Pro NG
2.0,Apartment,12000000.0,Katampe,Property Pro NG
4.0,Duplex,8000000.0,Idu,Property Pro NG
,Apartment,5500000.0,Jahi,Property Pro NG
3.0,Apartment,10000000.0,Guzape,Property Pro NG
3.0,Apartment,10000000.0,Guzape,Property Pro NG
2.0,Duplex,9000000.0,Guzape,Property Pro NG
2.0,Apartment,700000.0,Karshi,Property Pro NG
3.0,Apartment,5500000.0,Wuye,Property Pro NG
2.0,Apartment,8000000.0,Guzape,Property Pro NG
1.0,Apartment,2000000.0,Lugbe,Property Pro NG
2.0,Apartment,3000000.0,Lugbe,Property Pro NG
2.0,Duplex,6000000.0,Life Camp,Property Pro NG
1.0,Apartment,3000000.0,Life Camp,Property Pro NG
3.0,Apartment,11000000.0,Mabushi,Property Pro NG
4.0,Duplex,18000000.0,Guzape,Property Pro NG
2.0,Apartment,5000000.0,Life Camp,Property Pro NG
4.0,Duplex,17000000.0,Guzape,Property Pro NG
2.0,Apartment,7500000.0,Guzape,Property Pro NG
2.0,Apartment,13000000.0,Guzape,Property Pro NG
4.0,Duplex,6500000.0,Idu,Property Pro NG
3.0,Apartment,4500000.0,Life Camp,Property Pro NG
3.0,Apartment,5000000.0,Life Camp,Property Pro NG
3.0,Apartment,12000000.0,Guzape,Property Pro NG
4.0,Duplex,35000000.0,Maitama,Property Pro NG
3.0,Apartment,10000000.0,Wuse,Property Pro NG
4.0,Apartment,13500000.0,Jahi,Property Pro NG
5.0,Apartment,50000000.0,Asokoro,Property Pro NG
,,1500000.0,Garki,Property Pro NG
,,5000000.0,Wuse,Property Pro NG
,,3800000.0,Wuse,Property Pro NG
30.0,,800000.0,Wuye,Property Pro NG
70.0,,2500000.0,Apo,Property Pro NG
55.0,,5700000.0,Wuse,Property Pro NG
,,1900000.0,Apo,Property Pro NG
,,15000000.0,Mabushi,Property Pro NG
,,5000000.0,Wuse,Property Pro NG
,,30000000.0,Wuse,Property Pro NG
70.0,,7500000.0,Wuse,Property Pro NG
173.0,,7100000.0,Apo,Property Pro NG
4.0,Duplex,13500000.0,Mabushi,Property Pro NG
4.0,Duplex,15000000.0,Mabushi,Property Pro NG
4.0,Duplex,12000000.0,Mabushi,Property Pro NG
4.0,Duplex,20000000.0,Katampe,Property Pro NG
4.0,Duplex,20000000.0,Katampe,Property Pro NG
,,17650500.0,Wuse,Property Pro NG
,,8000000.0,Wuse,Property Pro NG
,,19000000.0,Wuse,Property Pro NG
4.0,Duplex,30000000.0,Wuse,Property Pro NG
357.0,,65000000.0,Wuse,Property Pro NG
60.0,,13000000.0,Wuse,Property Pro NG
4.0,Duplex,28000000.0,Wuse,Property Pro NG
90.0,,25000000.0,Wuse,Property Pro NG
,,10500000.0,Wuse,Property Pro NG
3.0,Apartment,13000000.0,Wuse,Property Pro NG
50.0,,12000000.0,Wuse,Property Pro NG
3.0,Apartment,35000000.0,Wuse,Property Pro NG
,,52000000.0,Wuse,Property Pro NG
3.0,Apartment,9000000.0,Wuse,Property Pro NG
420.0,Apartment,63700000.0,Wuse,Property Pro NG
2.0,Apartment,13000000.0,Wuse,Property Pro NG
500.0,,65000000.0,Gwarinpa,Property Pro NG
75.0,,19500000.0,Wuse,Property Pro NG
2.0,Apartment,15500000.0,Wuse,Property Pro NG
2.0,Duplex,25000000.0,Wuse,Property Pro NG
45.0,,12500000.0,Wuse,Property Pro NG
3.0,Duplex,94847900.0,Wuse,Property Pro NG
3.0,,10000000.0,Wuse,Property Pro NG
,,123500000.0,Wuse,Property Pro NG
,,100000000.0,Wuse,Property Pro NG
,,2000000.0,Garki,Property Pro NG
,Apartment,1200000.0,Garki,Property Pro NG
3.0,Apartment,8000000.0,Katampe,Property Pro NG
,Apartment,1400000.0,Garki,Property Pro NG
2.0,Apartment,4500000.0,Garki,Property Pro NG
,,15000000.0,Garki,Property Pro NG
2.0,Apartment,3200000.0,Garki,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
,,5000000.0,Guzape,Property Pro NG
4.0,Duplex,15000000.0,Life Camp,Property Pro NG
4.0,Duplex,12000000.0,Mabushi,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
6.0,,180000000.0,Wuse,Property Pro NG
4.0,Duplex,10000000.0,Mabushi,Property Pro NG
4.0,Duplex,13000000.0,Jahi,Property Pro NG
4.0,Duplex,13000000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
3.0,Apartment,8000000.0,Kado,Property Pro NG
4.0,Duplex,8000000.0,Life Camp,Property Pro NG
3.0,Apartment,5000000.0,Katampe,Property Pro NG
3.0,Apartment,8000000.0,Gwarinpa,Property Pro NG
3.0,Apartment,10500000.0,Wuye,Property Pro NG
3.0,Apartment,9000000.0,Mabushi,Property Pro NG
3.0,Apartment,6500000.0,Kado,Property Pro NG
2.0,Apartment,7000000.0,Jahi,Property Pro NG
2.0,Apartment,5000000.0,Jahi,Property Pro NG
2.0,Apartment,5500000.0,Katampe,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
3.0,Apartment,7000000.0,Jahi,Property Pro NG
4.0,Duplex,25000000.0,Jabi,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
2.0,,5000000.0,Jahi,Property Pro NG
3.0,Apartment,7000000.0,Katampe,Property Pro NG
1150.0,,46000000.0,Idu,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
3.0,Apartment,4500000.0,Lokogoma,Property Pro NG
3.0,Apartment,7000000.0,Jahi,Property Pro NG
5.0,Duplex,16000000.0,Jahi,Property Pro NG
2.0,Apartment,6000000.0,Katampe,Property Pro NG
4.0,Duplex,20000000.0,Wuye,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
2.0,Apartment,5000000.0,Mabushi,Property Pro NG
4.0,Duplex,7500000.0,Life Camp,Property Pro NG
4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,9000000.0,Life Camp,Property Pro NG
4.0,Duplex,15000000.0,Kado,Property Pro NG
4.0,Duplex,15000000.0,Wuye,Property Pro NG
6.0,Duplex,20000000.0,Kado,Property Pro NG
2.0,Apartment,6000000.0,Katampe,Property Pro NG
3.0,Duplex,20000000.0,Guzape,Property Pro NG
5.0,Duplex,15000000.0,Idu,Property Pro NG
3.0,Apartment,9000000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Mabushi,Property Pro NG
2.0,Apartment,6000000.0,Life Camp,Property Pro NG
3.0,Apartment,3500000.0,Life Camp,Property Pro NG
3.0,Duplex,10000000.0,Kado,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
3.0,Duplex,15000000.0,Life Camp,Property Pro NG
4.0,Duplex,4500000.0,Lugbe,Property Pro NG
4.0,Duplex,75000000.0,Maitama,Property Pro NG
3.0,Apartment,10000000.0,Jahi,Property Pro NG
3.0,Apartment,8000000.0,Jahi,Property Pro NG
4.0,Duplex,50000000.0,Maitama,Property Pro NG
4.0,Duplex,25000000.0,Kado,Property Pro NG
4.0,Duplex,17000000.0,Wuye,Property Pro NG
4.0,Duplex,50000000.0,Maitama,Property Pro NG
6.0,Apartment,25000000.0,Maitama,Property Pro NG
4.0,Duplex,16000000.0,Guzape,Property Pro NG
4.0,Duplex,20000000.0,Wuse,Property Pro NG
4.0,Duplex,15000000.0,Mabushi,Property Pro NG
3.0,Apartment,7000000.0,Apo,Property Pro NG
3.0,Apartment,8000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,8000000.0,Life Camp,Property Pro NG
4.0,Duplex,20000000.0,Wuye,Property Pro NG
3.0,Duplex,7000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,13000000.0,Jahi,Property Pro NG
5.0,Duplex,16000000.0,Jahi,Property Pro NG
4.0,Duplex,10000000.0,Jahi,Property Pro NG
3.0,Apartment,7000000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,10000000.0,Mabushi,Property Pro NG
2.0,Apartment,7000000.0,Jahi,Property Pro NG
3.0,Apartment,5000000.0,Katampe,Property Pro NG
4.0,Duplex,25000000.0,Jabi,Property Pro NG
3.0,Apartment,7000000.0,Jahi,Property Pro NG
2.0,Apartment,5000000.0,Jahi,Property Pro NG
4.0,Duplex,18000000.0,Jahi,Property Pro NG
4.0,Duplex,13000000.0,Jahi,Property Pro NG
2.0,Apartment,5500000.0,Katampe,Property Pro NG
3.0,Apartment,4500000.0,Lokogoma,Property Pro NG
2.0,Apartment,5000000.0,Jahi,Property Pro NG
3.0,Apartment,6500000.0,Kado,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
,,5000000.0,Guzape,Property Pro NG
,,12000000.0,Mabushi,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
,Apartment,2000000.0,Gwarinpa,Property Pro NG
3.0,Apartment,8000000.0,Kado,Property Pro NG
4.0,Duplex,15000000.0,Life Camp,Property Pro NG
2.0,Apartment,7000000.0,Katampe,Property Pro NG
6.0,Apartment,25000000.0,Maitama,Property Pro NG
3.0,Apartment,10500000.0,Wuye,Property Pro NG
,Apartment,1500000.0,Life Camp,Property Pro NG
5.0,Duplex,18000000.0,Jahi,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
3.0,,6000000.0,Katampe,Property Pro NG
2.0,Apartment,6000000.0,Katampe,Property Pro NG
4.0,Duplex,16000000.0,Jahi,Property Pro NG
2.0,Apartment,10000000.0,Mabushi,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
4.0,Duplex,35000000.0,Wuse,Property Pro NG
,,73500000.0,Wuse,Property Pro NG
,,10000000.0,Wuse,Property Pro NG
122.0,,14640000.0,Wuse,Property Pro NG
,,20000000.0,Apo,Property Pro NG
4.0,Duplex,9000000.0,Idu,Property Pro NG
5.0,,60000000.0,Maitama,Property Pro NG
,,10230000.0,Wuse,Property Pro NG
,,4500000.0,Wuse,Property Pro NG
,,11000000.0,Wuse,Property Pro NG
40.0,,7000000.0,Wuse,Property Pro NG
,,9000000.0,Guzape,Property Pro NG
4.0,Duplex,7000000.0,Life Camp,Property Pro NG
4.0,Duplex,16000000.0,Jahi,Property Pro NG
4.0,Duplex,20000000.0,Wuse,Property Pro NG
4.0,Duplex,55000000.0,Jabi,Property Pro NG
4.0,Duplex,18000000.0,Katampe,Property Pro NG
,,25000000.0,Katampe,Property Pro NG
,,8500000.0,Jahi,Property Pro NG
,,15000000.0,Wuse,Property Pro NG
,,19000000.0,Maitama,Property Pro NG
,,199000.0,Wuse,Property Pro NG
6.0,Duplex,1000000000.0,Kado,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
5.0,Duplex,20000000.0,Wuye,Property Pro NG
4.0,Duplex,20000000.0,Katampe,Property Pro NG
4.0,Duplex,12000000.0,Garki,Property Pro NG
6.0,Duplex,35000000.0,Katampe,Property Pro NG
4.0,Duplex,35000000.0,Gwarinpa,Property Pro NG
3.0,Apartment,8500000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Utako,Property Pro NG
2.0,Apartment,5000000.0,Life Camp,Property Pro NG
4.0,Apartment,8000000.0,Jahi,Property Pro NG
4.0,Duplex,8000000.0,Lugbe,Property Pro NG
4.0,Duplex,12000000.0,Garki,Property Pro NG
3.0,Apartment,9000000.0,Jahi,Property Pro NG
4.0,Duplex,35000000.0,Maitama,Property Pro NG
6.0,Duplex,60000000.0,Maitama,Property Pro NG
3.0,Apartment,19000000.0,Maitama,Property Pro NG
6.0,Duplex,35000000.0,Katampe,Property Pro NG
3.0,Bungalow,15000000.0,Wuse,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,18000000.0,Utako,Property Pro NG
4.0,Duplex,15000000.0,Kado,Property Pro NG
